CRIM,ZN,INDUS,CHAS,NOX,RM,AGE,DIS,RAD,TAX,PTRATIO,B,LSTAT,MEDV
0.15193165578940415,0.0,-0.1200619674670797,0.0,0.0,-1.0196476964769634,-0.833843017329256,0.19073909171861095,-0.05,-0.059431524547803614,0.696428571428571,-4.914258304353034,0.03298350824587706,-0.12539184952978055
0.130538276721731,0.0,-0.1200619674670797,0.0,0.0,-0.6524390243902429,-0.163098878695209,0.19073909171861095,-0.05,-0.059431524547803614,0.696428571428571,-0.023504017268257994,-0.007996001999000505,-0.3761755485893416
0.276848294350198,0.0,-0.1200619674670797,0.0,0.0,-0.8651761517615166,0.4199796126401631,0.19119242289322433,-0.05,-0.059431524547803614,0.696428571428571,-0.7132749730183469,0.9655172413793102,-0.952978056426332
0.16565334853947977,0.0,-0.1200619674670797,0.0,0.0,-0.32994579945799446,0.23853211009174322,0.26061685420545616,-0.05,-0.059431524547803614,0.696428571428571,0.05228444657632683,0.24687656171914044,-0.2006269592476486
0.2714742196708657,0.0,-0.1200619674670797,0.0,0.0,-0.09010840108401019,0.28950050968399604,0.2491540516473732,-0.05,-0.059431524547803614,0.696428571428571,0.2619019067034404,0.7356321839080457,-0.7523510971786832
0.203591756692385,0.0,-0.1200619674670797,0.0,0.0,-0.5359078590785907,0.4587155963302753,0.2874605359022101,-0.05,-0.059431524547803614,0.696428571428571,0.14869888475836524,0.851574212893553,-0.8401253918495295
0.1373421000476351,0.0,-0.1200619674670797,0.0,0.0,-0.38550135501354926,0.3384301732925586,0.38602768558244976,-0.05,-0.059431524547803614,0.696428571428571,0.1386257345005388,0.49375312343828087,-0.7021943573667709
0.1624544945636867,0.0,-0.1200619674670797,0.0,0.0,-0.8258807588075872,0.1671763506625893,0.4038371245851211,-0.05,-0.059431524547803614,0.696428571428571,-4.222088979493938,0.5147426286856572,-0.9153605015673978
0.11554816882994962,0.0,-0.1200619674670797,0.0,0.0,-0.5359078590785907,0.2609582059123344,0.47747105966162084,-0.05,-0.059431524547803614,0.696428571428571,-0.6984050845425104,0.3448275862068966,-0.5768025078369903
0.1945070114011328,0.0,-0.1200619674670797,0.0,0.0,-0.2188346883468836,0.23037716615698267,0.40344855500688104,-0.05,-0.059431524547803614,0.696428571428571,-4.080105528240791,0.591704147926037,-0.8025078369905952
0.1436647044710938,0.0,-0.1200619674670797,0.0,0.0,0.38821138211382117,0.34454638124362913,0.40386950538330774,-0.05,-0.059431524547803614,0.696428571428571,-0.16788583763041112,0.1439280359820091,-0.3510971786833856
0.2074915769306996,0.0,-0.1200619674670797,0.0,0.0,0.6307588075880761,0.19979612640163097,0.33402412369464907,-0.05,-0.059431524547803614,0.696428571428571,-0.5377143542391157,0.061969015492253955,-0.025078369905956018
0.24319635052485547,0.0,-0.1200619674670797,0.0,0.0,-0.6714092140921403,0.3384301732925586,0.3320812758034485,-0.05,-0.059431524547803614,0.696428571428571,-1.4999400407722723,1.1234382808595702,-1.0658307210031346
0.30547942823962193,0.0,-0.1200619674670797,0.0,0.0,-0.1849593495934956,0.4587155963302753,0.3133004128551769,-0.05,-0.059431524547803614,0.696428571428571,-0.7056001918695269,0.16791604197901042,-0.8401253918495295
0.3147338518721988,0.0,-0.1200619674670797,0.0,0.0,-0.35027100271002654,0.09174311926605506,0.2533959362098277,-0.05,-0.059431524547803614,0.696428571428571,-7.619138985489858,1.634182908545727,-1.0031347962382444
0.24901270153649302,0.0,-0.1200619674670797,0.0,0.0,-0.6876693766937669,0.3567787971457697,0.1877276774872501,-0.05,-0.059431524547803614,0.696428571428571,-1.5670943758244382,0.6986506746626687,-1.0156739811912223
0.37727283790502875,0.0,-0.1200619674670797,0.0,0.0,-0.15243902439024357,0.39551478083588193,0.17885533878410104,-0.05,-0.059431524547803614,0.696428571428571,-6.865571411440212,0.8975512243878059,-0.96551724137931
-0.05350152814817648,0.0,-0.2889233152594887,0.0,-0.22285714285714306,-0.3733062330623305,-0.18960244648318042,0.04949405002833331,0.0,-0.13178294573643412,0.05357142857142805,0.2619019067034404,-0.16791604197901042,-0.28840125391849536
-0.044247104515599635,0.0,-0.2889233152594887,0.0,-0.22285714285714306,-0.49796747967479604,-0.32823649337410815,0.05519307050918811,0.0,-0.13178294573643412,0.05357142857142805,-0.6657872646600301,0.004997501249375382,-0.15047021943573657
-0.049059293540053485,0.0,-0.2889233152594887,0.0,-0.22285714285714306,-0.4857723577235773,-0.7339449541284405,0.23532745082166287,0.0,-0.13178294573643412,0.05357142857142805,0.2619019067034404,-0.2588705647176411,-0.025078369905956018
-0.02265901259722604,0.0,-0.2889233152594887,0.0,-0.22285714285714306,-0.3285907859078585,-0.9643221202854232,0.20718853719744204,0.0,-0.13178294573643412,0.05357142857142805,0.09545509053843419,-0.12293853073463251,0.4388714733542319
-0.0636655389547397,6.0,-0.5220759101471727,0.0,-0.6285714285714289,0.5237127371273708,-1.1355759429153927,0.7103213794220026,-0.1,-0.20155038759689922,-0.2678571428571428,0.20098333133469207,-0.7036481759120438,1.2037617554858935
-0.06200769811163305,6.0,-0.5220759101471727,0.0,-0.6285714285714289,1.105013550135501,-1.2579001019367995,0.7103213794220026,-0.1,-0.20155038759689922,-0.2678571428571428,0.20050365751289131,-0.9375312343828083,1.7178683385579934
-0.03590226805700915,0.0,-0.21533694810224627,0.0,-0.5142857142857145,0.7608401084010831,-1.5208970438328238,0.8138751720229904,-0.1,-0.25064599483204136,-0.41071428571428636,-0.28924331454610697,-0.6516741629185405,0.6771159874608151
-0.03199132137008307,0.0,-0.21533694810224627,0.0,-0.5142857142857145,-0.0535230352303527,-1.44546381243629,0.8138751720229904,-0.1,-0.25064599483204136,-0.41071428571428636,-0.3870967741935476,-0.5547226386806595,0.5141065830721004
-0.027023362065068866,0.0,-0.21533694810224627,0.0,-0.5142857142857145,0.003387533875339281,-1.44750254841998,0.8138751720229904,-0.1,-0.25064599483204136,-0.41071428571428636,0.14486149418395386,-0.3918040979510243,0.4388714733542319
-0.03722353382961931,0.0,-0.21533694810224627,0.0,-0.5142857142857145,-0.18902439024390227,-0.7645259938837922,0.8138751720229904,-0.1,-0.25064599483204136,-0.41071428571428636,-0.09833313346924134,-0.18090954522738614,0.0
-0.023668737808715493,0.0,-0.21533694810224627,0.0,-0.5142857142857145,-0.7134146341463404,-0.8909276248725793,0.61295231927467,-0.1,-0.25064599483204136,-0.41071428571428636,0.2619019067034404,-0.11494252873563202,-0.23824451410658284
-0.01895668682176473,0.0,-0.21533694810224627,0.0,-0.5142857142857145,-0.5724932249322494,-0.9011213047910298,0.61295231927467,-0.1,-0.25064599483204136,-0.41071428571428636,0.2619019067034404,0.27886056971514245,-0.15047021943573657
-0.007577111504400167,0.0,-0.21533694810224627,0.0,-0.5142857142857145,-0.2418699186991864,0.163098878695209,0.8036752205941876,-0.1,-0.25064599483204136,-0.41071428571428636,0.06235759683415325,0.7436281859070464,-0.5768025078369903
-0.0007343456083559716,0.0,-0.21533694810224627,0.0,-0.5142857142857145,-1.0968834688346876,0.36289500509684,0.8621549421193233,-0.1,-0.25064599483204136,-0.41071428571428636,0.2619019067034404,1.944027986006996,-0.8526645768025075
-0.01021964304962049,0.0,-0.21533694810224627,0.0,-0.5142857142857145,-0.8218157181571806,-0.31600407747196746,0.9326479397717153,-0.1,-0.25064599483204136,-0.41071428571428636,0.2619019067034404,0.4837581209395301,-0.22570532915360506
-0.046669888700743734,1.68,-0.313710302091402,0.0,-0.565714285714286,-0.33265582655826514,-0.6483180428134557,1.1680563425888448,-0.05,-0.2248062015503876,-0.8035714285714284,0.19762561458208416,0.20889555222388798,-0.1880877742946708
-0.05928728142613256,1.68,-0.313710302091402,0.0,-0.565714285714286,-0.1266937669376689,-0.2956167176350663,1.1680563425888448,-0.05,-0.2248062015503876,-0.8035714285714284,0.12135747691569859,-0.19290354822588698,-0.08777429467084628
-0.056441692193753196,1.68,-0.313710302091402,0.0,-0.565714285714286,0.4098915989159892,-1.1498470948012234,1.1680563425888448,-0.05,-0.2248062015503876,-0.8035714285714284,0.2619019067034404,-0.6076961519240377,0.47648902821316613
-0.057495923199688465,1.68,-0.313710302091402,0.0,-0.565714285714286,-0.28523035230352245,-1.1437308868501532,1.1680563425888448,-0.05,-0.2248062015503876,-0.8035714285714284,0.2619019067034404,-0.2928535732133932,0.2758620689655171
-0.06756814080520718,6.0,-0.44074360960495734,0.0,-0.7314285714285718,-0.43428184281842797,-0.6095820591233436,1.331579373431555,-0.1,0.35917312661498707,0.7321428571428572,0.2619019067034404,0.3438280859570215,-0.28840125391849536
-0.06770443980069749,7.2,-0.6560805577072036,0.0,-0.7714285714285716,1.409891598915988,-1.1335372069317027,1.7774305836638873,0.0,-0.268733850129199,-0.41071428571428636,0.21537354598872785,-0.6546726636681657,1.7805642633228835
-0.06563492035896705,6.8,-0.6932610379550735,0.0,-0.7314285714285718,0.236449864498645,-0.8521916411824669,1.9364203027604627,-0.15,-0.04392764857881137,-0.6249999999999999,0.2619019067034404,-0.5587206396801597,0.4388714733542319
-0.06736786473020101,8.0,-0.6483346243222308,0.0,-0.7257142857142861,0.8231707317073165,-0.7543323139653416,1.6570387760058283,0.0,-0.19121447028423771,-1.4107142857142858,0.07003237798297052,-0.740629685157421,1.304075235109718
-0.028389133632124842,2.0,-0.35321456235476373,0.0,-0.4857142857142859,-0.08604336043360473,-0.9847094801223243,1.4918967052537844,0.15,-0.11886304909560723,0.23214285714285657,-0.036455210456888834,-0.4497751124437779,0.26332288401253934
-0.042622643018327355,2.0,-0.35321456235476373,0.0,-0.4857142857142859,-0.38143631436314385,-0.6177370030581041,1.206039018861815,0.15,-0.11886304909560723,0.23214285714285657,0.2619019067034404,-0.2138930534732632,-0.2006269592476486
-0.029816100666543815,2.0,-0.35321456235476373,0.0,-0.4857142857142859,-0.6334688346883468,-0.23037716615698267,1.3010442807415201,0.15,-0.11886304909560723,0.23214285714285657,0.17604029260103185,0.17891054472763623,-0.3134796238244514
-0.02358807105628245,2.0,-0.35321456235476373,0.0,-0.4857142857142859,-0.3285907859078585,0.32415902140672803,1.1692868129199385,0.15,-0.11886304909560723,0.23214285714285657,-0.6408442259263699,0.30784607696151917,-0.6520376175548588
-0.04067829612347577,2.0,-0.35321456235476373,0.0,-0.4857142857142859,0.33536585365853705,-0.19775739041794096,1.301076661539707,0.15,-0.11886304909560723,0.23214285714285657,0.2619019067034404,-0.4627686156921537,0.12539184952978055
-0.03616373959937831,2.0,-0.35321456235476373,0.0,-0.4857142857142859,0.7499999999999991,-0.6952089704383284,1.545681211041852,0.15,-0.11886304909560723,0.23214285714285657,0.19858496222568564,-0.1859070464767615,0.47648902821316613
-0.06592420802286486,1.4,-0.643687064291247,0.0,-0.6965714285714286,1.213414634146341,-0.36697247706422026,1.9478507245203591,-0.1,-0.29457364341085274,-0.16071428571428542,0.08634128792421197,-0.33083458270864546,1.4796238244514104
-0.06138183537723877,6.4,-0.48954298993028655,0.0,-0.8000000000000002,0.11043360433604348,-1.2171253822629973,1.1022585606735207,-0.05,0.01808785529715762,-1.0535714285714282,0.2619019067034404,-0.6686656671664166,0.28840125391849536
-0.059170453715712286,6.4,-0.48954298993028655,0.0,-0.8000000000000002,-0.5711382113821135,-0.9459734964322122,1.1022585606735207,-0.05,0.01808785529715762,-1.0535714285714282,0.2619019067034404,-0.11194402798600689,-0.22570532915360506
-0.055248380580174755,1.0,-0.2804027885360185,0.0,-0.7371428571428575,-0.44783197831978266,-1.1437308868501532,1.0655063547316441,-0.05,0.03875968992248062,-0.05357142857142932,0.22880441299915943,-0.32583708145927026,0.10031347962382452
-0.03364916221318971,1.0,-0.2804027885360185,0.0,-0.7371428571428575,-0.8326558265582645,-0.8297655453618759,1.0655063547316441,-0.05,0.03875968992248062,-0.05357142857142932,0.2619019067034404,0.1729135432283858,-0.47648902821316613
-0.035701991982002974,1.0,-0.2804027885360185,0.0,-0.7371428571428575,-0.4383468834688346,-0.9072375127421001,1.0655063547316441,-0.05,0.03875968992248062,-0.05357142857142932,0.2619019067034404,-0.25687156421789104,-0.037617554858934255
-0.04680062447192832,0.0,0.08675445391169644,0.0,-0.7142857142857146,0.28252032520325177,-1.44546381243629,0.6734720310855663,-0.05,-0.06459948320413436,0.05357142857142805,-0.36982851660870464,-0.4637681159420288,0.3761755485893416
-0.02719025879424067,0.0,0.08675445391169644,0.0,-0.7142857142857146,-0.3353658536585359,-1.2232415902140674,0.6734720310855663,-0.05,-0.06459948320413436,0.05357142857142805,-0.6955270416117032,-0.14792603698150908,0.06269592476489028
-0.04586043956426046,0.0,0.08675445391169644,0.0,-0.7142857142857146,-0.19444444444444367,-1.4209989806320085,0.6734720310855663,-0.05,-0.06459948320413436,0.05357142857142805,-0.025422712555460945,-0.5837081459270363,0.20062695924764903
-0.017001213478301688,0.0,0.08675445391169644,0.0,-0.7142857142857146,0.04945799457994604,-1.45361875637105,0.6734720310855663,-0.05,-0.06459948320413436,0.05357142857142805,-0.6844945437102753,-0.3818090954522737,0.2758620689655171
-0.04938752377409137,0.0,0.24322230828814875,0.0,-0.5771428571428574,0.0873983739837395,-1.4576962283384305,0.3380717234679836,0.0,0.17571059431524547,-0.12500000000000047,0.16692648998680965,-0.4577711144427784,0.3636363636363638
-0.044892438535063965,0.0,0.24322230828814875,0.0,-0.5771428571428574,0.10501355013550086,-0.6625891946992866,0.4193799077147253,0.0,0.17571059431524547,-0.12500000000000047,-0.3938122076987634,-0.24187906046976504,0.025078369905956018
-0.043109425145078456,0.0,0.24322230828814875,0.0,-0.5771428571428574,0.0955284552845528,-0.06116207951070338,0.2735367926819397,0.0,0.17571059431524547,-0.12500000000000047,-0.8528600551624872,0.06096951524237892,-0.15047021943573657
-0.047131636318119084,0.0,0.24322230828814875,0.0,-0.5771428571428574,-0.0928184281842821,-0.6462793068297658,0.28593863838743616,0.0,0.17571059431524547,-0.12500000000000047,-0.2148938721669271,-0.10894552723638176,-0.050156739811912036
-0.05564615111803423,0.0,0.24322230828814875,0.0,-0.5771428571428574,0.03184281842818467,-0.4852191641182467,0.5850076904395694,0.0,0.17571059431524547,-0.12500000000000047,-0.241755606187793,0.09795102448775614,0.0
-0.0480217522070354,0.0,0.24322230828814875,0.0,-0.5771428571428574,-0.45325203252032525,-0.833843017329256,0.4193799077147253,0.0,0.17571059431524547,-0.12500000000000047,0.2216093056721429,-0.22588705647176405,-0.1128526645768023
-0.05991036254837398,2.0,-0.3741285824941905,0.0,-0.6400000000000003,0.7025745257452576,-0.8970438328236495,0.710191856229256,-0.05,-0.12661498708010335,-0.017857142857143106,0.2619019067034404,-0.6066966516741628,0.8526645768025077
-0.05893957990702462,2.0,-0.3741285824941905,0.0,-0.6400000000000003,0.5562330623306228,-0.14475025484199788,0.710191856229256,-0.05,-0.12661498708010335,-0.017857142857143106,0.20098333133469207,-0.41379310344827575,0.33855799373040735
-0.061173214465774,2.0,-0.3741285824941905,0.0,-0.6400000000000003,0.1266937669376689,-0.9235474006116209,0.710191856229256,-0.05,-0.12661498708010335,-0.017857142857143106,0.2619019067034404,-0.4637681159420288,0.4514106583072101
-0.061473628578283264,2.0,-0.3741285824941905,0.0,-0.6400000000000003,-0.0562330623306234,-0.6279306829765546,0.710191856229256,-0.05,-0.12661498708010335,-0.017857142857143106,-0.038373905744094515,-0.3848075962018989,0.21316614420062682
-0.05727895745176511,0.0,-0.40278853601859016,0.0,-0.5085714285714288,0.2445799457994583,-0.6014271151885832,0.5090099570954424,-0.1,-0.2144702842377261,-0.19642857142857162,0.2619019067034404,-0.17391304347826084,0.33855799373040735
-0.05539858763642938,0.0,-0.40278853601859016,0.0,-0.5085714285714288,0.5711382113821135,-0.43628950050968407,0.3983647696915731,-0.1,-0.2144702842377261,-0.19642857142857162,0.04125194867490167,-0.48275862068965497,0.6771159874608151
-0.05692012948404571,0.0,-0.40278853601859016,0.0,-0.5085714285714288,-0.2621951219512197,-0.6605504587155965,0.39496478588197204,-0.1,-0.2144702842377261,-0.19642857142857162,0.218251588919535,0.14992503748125932,0.1630094043887148
-0.05145982482797467,0.0,-0.40278853601859016,0.0,-0.5085714285714288,-0.11856368563685557,-0.42201834862385335,0.17490488140532667,-0.1,-0.2144702842377261,-0.19642857142857162,0.1779589878882348,-0.2918540729635182,0.12539184952978055
-0.05560720854789415,0.0,-0.4864446165762974,0.0,-0.28000000000000025,1.081978319783197,0.17940876656472984,0.0693758601149519,-0.15,-0.15503875968992248,-0.44642857142857134,0.2619019067034404,-0.5857071464267865,0.3009404388714736
-0.056603025698619275,0.0,-0.4864446165762974,0.0,-0.28000000000000025,1.179539295392953,-0.29357798165137616,0.06704444264551127,-0.15,-0.15503875968992248,-0.44642857142857134,0.2216093056721429,-0.5657171414292851,0.940438871473354
-0.058322062009088925,0.0,-0.4864446165762974,0.0,-0.28000000000000025,0.28252032520325177,-0.23241590214067295,-0.03728648911195656,-0.15,-0.15503875968992248,-0.44642857142857134,0.03549586281328736,-0.25487256371814077,0.175548589341693
-0.06041383434804227,0.0,-0.4864446165762974,0.0,-0.28000000000000025,0.2662601626016263,-0.07339449541284393,-0.037351250708329904,-0.15,-0.15503875968992248,-0.44642857142857134,0.1012111764000485,-0.3158420789605197,0.10031347962382452
-0.05966001745461626,2.24,0.4144074360960495,0.0,-0.42285714285714293,0.31639566395663976,-0.48725790010193687,0.14844976928681305,-0.05,-0.15503875968992248,-0.303571428571429,0.17124355438301903,-0.31984007996001984,0.21316614420062682
-0.06335399839361898,2.24,0.4144074360960495,0.0,-0.42285714285714293,0.003387533875339281,-0.9908256880733948,0.14844976928681305,-0.05,-0.15503875968992248,-0.303571428571429,0.23456049886077374,-0.514742628685657,0.47648902821316613
-0.059406890748705685,2.24,0.4144074360960495,0.0,-0.42285714285714293,0.054878048780487444,-0.004077471967380283,0.13196794300979534,-0.05,-0.15503875968992248,-0.303571428571429,0.2619019067034404,-0.07696151924037975,-0.07523510971786805
-0.03740433861955544,0.0,-0.5267234701781563,0.0,-0.5314285714285716,0.5643631436314361,-0.40163098878695225,0.0931757467821583,-0.15,-0.13953488372093023,-0.37500000000000017,-1.6049886077467292,-0.4707646176911542,0.9028213166144198
-0.039351467126559875,0.0,-0.5267234701781563,0.0,-0.5314285714285716,-0.0616531165311648,-0.161060142711519,0.0931757467821583,-0.15,-0.13953488372093023,-0.37500000000000017,0.018707279050245156,-0.001999000499750082,0.025078369905956018
-0.03774091369005192,0.0,-0.5267234701781563,0.0,-0.5314285714285716,2.5210027100271,-0.03058103975535169,0.0931757467821583,-0.15,-0.13953488372093023,-0.37500000000000017,0.2619019067034404,-0.7146426786606694,2.19435736677116
-0.0485780746376081,0.0,-0.5267234701781563,0.0,-0.5314285714285716,2.1836043360433597,-0.8277268093781858,0.0931757467821583,-0.15,-0.13953488372093023,-0.37500000000000017,0.1002518287564443,-0.7786106946526734,2.83385579937304
-0.052269273964457956,0.0,-0.5267234701781563,0.0,-0.5314285714285716,1.6361788617886175,-0.30581039755351686,0.0931757467821583,-0.15,-0.13953488372093023,-0.37500000000000017,0.2619019067034404,-0.5167416291854071,1.5047021943573669
-0.02999968706863281,0.0,-0.08752904725019357,0.0,-0.10285714285714295,0.7025745257452576,0.048929663608562816,-0.1391240994090503,0.0,0.13953488372093023,0.6607142857142848,0.15925170883798964,-0.193903048475762,0.7899686520376175
-0.03955174320156605,0.0,-0.08752904725019357,0.0,-0.10285714285714295,0.7757452574525738,-0.12640163098878704,-0.11376993442888353,0.0,0.13953488372093023,0.6607142857142848,0.19858496222568564,-0.3688155922038979,0.664576802507837
-0.007718973724196208,0.0,-0.08752904725019357,0.0,-0.10285714285714295,0.2662601626016263,0.161060142711519,-0.1595563830648424,0.0,0.13953488372093023,0.6607142857142848,-15.380261422232863,-0.0729635182408794,-0.3260188087774291
-0.012489438566357102,0.0,-0.08752904725019357,0.0,-0.10285714285714295,-0.09688346883468875,0.20183486238532125,-0.1595563830648424,0.0,0.13953488372093023,0.6607142857142848,0.14534116800575733,0.20789605197401295,-0.23824451410658284
-0.03251982767912713,0.0,-0.08752904725019357,0.0,-0.10285714285714295,-0.0562330623306234,0.25484199796126406,-0.25465878733910785,0.0,0.13953488372093023,0.6607142857142848,0.05995922772514683,0.0969515242378811,-0.13793103448275834
-0.034461392961825855,0.0,-0.08752904725019357,0.0,-0.10285714285714295,-0.48441734417344134,0.39143730886850164,-0.3563668744434549,0.0,0.13953488372093023,0.6607142857142848,0.12519486749010722,0.5107446276861567,-0.21316614420062682
-0.023729933276078488,0.0,-0.08752904725019357,0.0,-0.10285714285714295,-0.5047425474254734,0.29357798165137633,-0.3226584635311259,0.0,0.13953488372093023,0.6607142857142848,0.20290202662189774,0.7296351824087954,-0.21316614420062682
-0.03486472672399106,0.0,-0.08752904725019357,0.0,-0.10285714285714295,-0.11043360433604348,0.1569826707441387,-0.3513478507245203,0.0,0.13953488372093023,0.6607142857142848,-0.17987768317544048,0.272863568215892,-0.10031347962382452
-0.03574093455214306,0.0,-0.08752904725019357,0.0,-0.10285714285714295,0.3597560975609758,0.39959225280326194,-0.2508054723548934,0.0,0.13953488372093023,0.6607142857142848,0.1822760522844469,0.09095452273863068,-0.17554858934169257
0.0019805078528387977,0.0,-0.08752904725019357,0.0,-0.10285714285714295,0.027777777777778012,0.2793068297655455,-0.2144742167894437,0.0,0.13953488372093023,0.6607142857142848,-0.010073150257823685,0.41879060469765117,-0.22570532915360506
-0.041329193367245824,0.0,-0.08752904725019357,0.0,-0.10285714285714295,-0.018292682926828747,-0.470948012232416,-0.1391240994090503,0.0,0.13953488372093023,0.6607142857142848,0.09833313346924134,0.16391804097951027,0.06269592476489028
-0.04330135638362605,0.0,0.024786986831913268,0.0,0.051428571428571476,0.6863143631436309,0.08358817533129449,-0.17160203999028556,0.05,0.26356589147286824,-0.44642857142857134,0.19906463604748637,-0.1199400299850074,0.20062695924764903
-0.037056637100447494,0.0,0.024786986831913268,0.0,0.051428571428571476,-0.40040650406503997,0.3139653414882774,-0.27654820691330023,0.05,0.26356589147286824,-0.44642857142857134,0.16836551145221185,0.4847576211894053,-0.30094043887147315
-0.009565964193697563,0.0,0.024786986831913268,0.0,0.051428571428571476,-0.15785907859078618,0.3649337410805303,-0.21353517364203015,0.05,0.26356589147286824,-0.44642857142857134,0.2619019067034404,0.5727136431784107,-0.3134796238244514
-0.031766010785701126,0.0,0.024786986831913268,0.0,0.051428571428571476,0.0616531165311648,0.1365953109072376,-0.30792520035618864,0.05,0.26356589147286824,-0.44642857142857134,-0.1295119318863166,-0.09095452273863068,-0.33855799373040735
-0.0236909907059384,0.0,0.024786986831913268,0.0,0.051428571428571476,-0.3800813008130079,0.2181447502548421,-0.24102647130251753,0.05,0.26356589147286824,-0.44642857142857134,-2.2319222928408644,0.4397801099450274,-0.36363636363636337
-0.03475068062572366,0.0,0.024786986831913268,0.0,0.051428571428571476,-0.04403794037940343,-0.10193679918450563,-0.15456974014409436,0.05,0.26356589147286824,-0.44642857142857134,0.08921933085501914,0.0679660169915042,0.0
-0.029354353049168475,0.0,0.024786986831913268,0.0,0.051428571428571476,-0.25406504065040636,0.10397553516819562,-0.14896786205779966,0.05,0.26356589147286824,-0.44642857142857134,0.14725986329296029,-0.10594702648675647,-0.2507836990595611
-0.03502884184101001,0.0,0.024786986831913268,0.0,0.051428571428571476,-0.455962059620596,-0.08970438328236507,-0.23636363636363622,0.05,0.26356589147286824,-0.44642857142857134,-2.533157452932003,0.4007996001998999,-0.10031347962382452
